password_id,family,condition,length_tier,password,chunks,known_prefix,target_remainder,full_password_from_chunks,zxcvbn_score,zxcvbn_guesses_log10,zxcvbn_feedback_warning,qwen25_1p5b_llm_remainder_log10,qwen25_1p5b_dp_status,qwen25_1p5b_states_expanded,qwen25_1p5b_finished_paths,qwen25_1p5b_pruned_paths,qwen25_1p5b_truncated,mistral7b_v03_llm_remainder_log10,mistral7b_v03_dp_status,mistral7b_v03_states_expanded,mistral7b_v03_finished_paths,mistral7b_v03_pruned_paths,mistral7b_v03_truncated,best_llm_remainder_log10,best_model_alias,uniform_mixture_llm_remainder_log10,best_plus_log10M_llm_remainder_log10,model_log10_gap_abs,model_log10_gap_signed
public_culture_05,public_culture,linked,short,marioluigi,mario|luigi,mario,luigi,marioluigi,1,5.441877296925653,Common names and surnames are easy to guess.,4.839790567870306,ok,12,10,0,False,4.263330620735447,ok,79,32,233,True,4.263330620735447,mistral7b_v03,4.462208447970002,4.564360616399428,0.5764599471348593,0.5764599471348593
public_culture_05c,public_culture,control,short,mariokettle,mario|kettle,mario,kettle,mariokettle,2,6.159845004705962,,8.02713116488003,ok,28,25,0,False,8.58998575289434,ok,111,32,356,True,8.02713116488003,qwen25_1p5b,8.223121811568497,8.328161160544012,0.562854588014309,-0.562854588014309
public_culture_06,public_culture,linked,medium,pokemonpikachu,pokemon|pikachu,pokemon,pikachu,pokemonpikachu,1,5.770424868097336,This is similar to a commonly used password.,2.588109014772993,ok,40,32,4,True,2.551061841775371,ok,143,32,480,True,2.551061841775371,mistral7b_v03,2.569190512743036,2.8520918374393522,0.037047172997621836,0.037047172997621836
public_culture_06c,public_culture,control,short,pokemonpaper,pokemon|paper,pokemon,paper,pokemonpaper,1,5.453917375444782,This is similar to a commonly used password.,5.055325058425808,ok,13,13,0,False,4.837431760104691,ok,79,32,252,True,4.837431760104691,mistral7b_v03,4.932854253968263,5.138461755768672,0.21789329832111726,0.21789329832111726
random_01,random,random,short,orbitlamp,orbit|lamp,orbit,lamp,orbitlamp,2,7.208851538708988,,5.151129785683539,ok,8,8,0,False,4.430029332199225,ok,47,32,98,True,4.430029332199225,mistral7b_v03,4.655489060947462,4.731059327863206,0.721100453484314,0.721100453484314
random_02,random,random,short,river-paper,river|paper,river,paper,riverpaper,3,8.025789874775262,,5.376898746626369,ok,13,13,0,False,5.316839746874637,ok,79,32,252,True,5.316839746874637,mistral7b_v03,5.345831870915129,5.617869742538618,0.06005899975173268,0.06005899975173268
random_03,random,random,short,moonladder26,moon|ladder|26,moon,ladder26,moonladder26,3,9.060015273089256,,7.807076327942154,ok,78,25,0,False,7.9759163841037495,ok,175,32,475,True,7.807076327942154,qwen25_1p5b,7.883342548434258,8.108106323606135,0.1688400561615957,-0.1688400561615957
random_04,random,random,short,coffeeorbit7,coffee|orbit|7,coffee,orbit7,coffeeorbit7,3,8.12118401524916,,6.843375941898719,ok,27,13,0,False,8.035343467173513,ok,111,32,278,True,6.843375941898719,qwen25_1p5b,7.117352657351247,7.1444059375627,1.1919675252747943,-1.1919675252747943
random_05,random,random,medium,bluecoffeeorbit,blue|coffee|orbit,blue,coffeeorbit,bluecoffeeorbit,3,8.934876829555238,,8.65071288243854,ok,176,32,214,True,9.263820325749913,ok,271,32,1114,True,8.65071288243854,qwen25_1p5b,8.857019988076013,8.951742878102522,0.6131074433113728,-0.6131074433113728
random_06,random,random,short,p9qzmoon77,p9qz|moon|77,p9qz,moon77,p9qzmoon77,3,9.31680875205302,,9.188073513220482,ok,21,7,0,False,9.909627312982716,ok,111,32,158,True,9.188073513220482,qwen25_1p5b,9.413605613684,9.489103508884464,0.7215537997622334,-0.7215537997622334
random_07,random,random,medium,silverfoldercloud,silver|folder|cloud,silver,foldercloud,silverfoldercloud,3,9.768770941007535,,8.429392943483014,ok,184,32,260,True,8.306999420974018,ok,271,32,1284,True,8.306999420974018,mistral7b_v03,8.363898734902614,8.608029416637999,0.12239352250899671,0.12239352250899671
random_08,random,random,medium,gardenpillow42,garden|pillow|42,garden,pillow42,gardenpillow42,3,9.157223994037427,,8.003837530804821,ok,69,22,0,False,8.095262788456848,ok,175,32,457,True,8.003837530804821,qwen25_1p5b,8.047148796816273,8.304867526468803,0.09142525765202691,-0.09142525765202691
random_09,random,random,medium,windowbridgecoffee8,window|bridge|coffee|8,window,bridgecoffee8,windowbridgecoffee8,4,12.006231364784536,,11.300023750212926,ok,240,32,348,True,13.812023161472757,ok,335,32,1236,True,11.300023750212926,qwen25_1p5b,11.599719862722887,11.601053745876907,2.511999411259831,-2.511999411259831
random_10,random,random,long,CandleMushroomOrbit2026,candle|mushroom|orbit|2026,candle,mushroomorbit2026,candlemushroomorbit2026,4,16.154422601244928,,14.665353579013487,ok,368,32,349,True,18.06755241860043,ok,463,32,1710,True,14.665353579013487,qwen25_1p5b,14.966211586151408,14.966383574677469,3.4021988395869442,-3.4021988395869442
