password_id,family,condition,length_tier,password,chunks,known_prefix,target_remainder,full_password_from_chunks,zxcvbn_score,zxcvbn_guesses_log10,zxcvbn_feedback_warning,model_alias,model_id,llm_remainder_log10,llm_remainder_logprob,dp_status,num_states_expanded,num_finished_paths,num_pruned_paths,truncated,no_valid_at,template,template_string,beam_per_index,max_valid_tokens_per_state,model_runtime_s_total
public_culture_02,public_culture,linked,medium,spidermanpeter,spiderman|peter,spiderman,peter,spidermanpeter,1,4.896526217489555,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,2.877900248420614,-6.626610211137168,ok,79,32,251,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_02c,public_culture,control,medium,spidermanriver,spiderman|river,spiderman,river,spidermanriver,1,5.335257256434531,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.5034250478506594,-12.672104475590972,ok,79,32,254,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_03,public_culture,linked,medium,hogwartsgryffindor,hogwarts|gryffindor,hogwarts,gryffindor,hogwartsgryffindor,4,13.049249662972693,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.2976743687704575,-9.89576093607345,ok,239,32,1031,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_03c,public_culture,control,short,hogwartslamp,hogwarts|lamp,hogwarts,lamp,hogwartslamp,2,7.586869909158209,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.799357655208117,-13.353514485823114,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_04,public_culture,linked,short,starwarsjedi,starwars|jedi,starwars,jedi,starwarsjedi,1,5.364198163676795,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,2.861570785183691,-6.589010232511234,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_04c,public_culture,control,short,starwarstable,starwars|table,starwars,table,starwarstable,1,4.850915671434393,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,6.568088751998195,-15.12358324981291,ok,79,32,256,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_05,public_culture,linked,short,marioluigi,mario|luigi,mario,luigi,marioluigi,1,5.441877296925653,Common names and surnames are easy to guess.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.263330620735447,-9.816681533810492,ok,79,32,233,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_05c,public_culture,control,short,mariokettle,mario|kettle,mario,kettle,mariokettle,2,6.159845004705962,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,8.58998575289434,-19.779173143645743,ok,111,32,356,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_06,public_culture,linked,medium,pokemonpikachu,pokemon|pikachu,pokemon,pikachu,pokemonpikachu,1,5.770424868097336,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,2.551061841775371,-5.874036968177904,ok,143,32,480,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
public_culture_06c,public_culture,control,short,pokemonpaper,pokemon|paper,pokemon,paper,pokemonpaper,1,5.453917375444782,This is similar to a commonly used password.,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.837431760104691,-11.13859825919301,ok,79,32,252,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_01,random,random,short,orbitlamp,orbit|lamp,orbit,lamp,orbitlamp,2,7.208851538708988,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,4.430029332199225,-10.200519501848303,ok,47,32,98,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_02,random,random,short,river-paper,river|paper,river,paper,riverpaper,3,8.025789874775262,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,5.316839746874637,-12.242475942991774,ok,79,32,252,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_03,random,random,short,moonladder26,moon|ladder|26,moon,ladder26,moonladder26,3,9.060015273089256,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,7.9759163841037495,-18.365226169004266,ok,175,32,475,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_04,random,random,short,coffeeorbit7,coffee|orbit|7,coffee,orbit7,coffeeorbit7,3,8.12118401524916,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,8.035343467173513,-18.502062084600823,ok,111,32,278,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_05,random,random,medium,bluecoffeeorbit,blue|coffee|orbit,blue,coffeeorbit,bluecoffeeorbit,3,8.934876829555238,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,9.263820325749913,-21.330734586246997,ok,271,32,1114,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_06,random,random,short,p9qzmoon77,p9qz|moon|77,p9qz,moon77,p9qzmoon77,3,9.31680875205302,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,9.909627312982716,-22.817760128000643,ok,111,32,158,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_07,random,random,medium,silverfoldercloud,silver|folder|cloud,silver,foldercloud,silverfoldercloud,3,9.768770941007535,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,8.306999420974018,-19.127573034244943,ok,271,32,1284,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_08,random,random,medium,gardenpillow42,garden|pillow|42,garden,pillow42,gardenpillow42,3,9.157223994037427,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,8.095262788456848,-18.64003142057015,ok,175,32,457,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_09,random,random,medium,windowbridgecoffee8,window|bridge|coffee|8,window,bridgecoffee8,windowbridgecoffee8,4,12.006231364784536,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,13.812023161472757,-31.803358635695663,ok,335,32,1236,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
random_10,random,random,long,CandleMushroomOrbit2026,candle|mushroom|orbit|2026,candle,mushroomorbit2026,candlemushroomorbit2026,4,16.154422601244928,,mistral7b_v03,mistralai/Mistral-7B-Instruct-v0.3,18.06755241860043,-41.602076865957876,ok,463,32,1710,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},32,32,38.36923197100077
