password_id,family,condition,length_tier,password,chunks,known_prefix,target_remainder,full_password_from_chunks,zxcvbn_score,zxcvbn_guesses_log10,zxcvbn_feedback_warning,model_alias,model_id,llm_remainder_log10,llm_remainder_logprob,dp_status,num_states_expanded,num_finished_paths,num_pruned_paths,truncated,no_valid_at,template,template_string,beam_per_index,max_valid_tokens_per_state,model_runtime_s_total
public_culture_01c,public_culture,control,short,BatmanGarden,batman|garden,batman,garden,batmangarden,1,5.543273178913283,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.71626061981141,-13.162176490846658,ok,29,26,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_02,public_culture,linked,medium,spidermanpeter,spiderman|peter,spiderman,peter,spidermanpeter,1,4.896526217489555,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.738217873765839,-10.910149843491165,ok,15,14,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_02c,public_culture,control,medium,spidermanriver,spiderman|river,spiderman,river,spidermanriver,1,5.335257256434531,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.784402214659654,-13.319078311357064,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_03,public_culture,linked,medium,hogwartsgryffindor,hogwarts|gryffindor,hogwarts,gryffindor,hogwartsgryffindor,4,13.049249662972693,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,3.4534253614598227,-7.951805757064963,ok,172,123,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_03c,public_culture,control,short,hogwartslamp,hogwarts|lamp,hogwarts,lamp,hogwartslamp,2,7.586869909158209,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.914846642627712,-13.61943770666045,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_04,public_culture,linked,short,starwarsjedi,starwars|jedi,starwars,jedi,starwarsjedi,1,5.364198163676795,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,2.301569684950793,-5.299560047054699,ok,7,6,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_04c,public_culture,control,short,starwarstable,starwars|table,starwars,table,starwarstable,1,4.850915671434393,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.385473842267297,-14.703096880908092,ok,16,16,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_05,public_culture,linked,short,marioluigi,mario|luigi,mario,luigi,marioluigi,1,5.441877296925653,Common names and surnames are easy to guess.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,4.839790567870306,-11.144029614791355,ok,12,10,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_05c,public_culture,control,short,mariokettle,mario|kettle,mario,kettle,mariokettle,2,6.159845004705962,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.02713116488003,-18.48315255976069,ok,28,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_06,public_culture,linked,medium,pokemonpikachu,pokemon|pikachu,pokemon,pikachu,pokemonpikachu,1,5.770424868097336,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,2.588109014772993,-5.9593412364598,ok,40,36,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
public_culture_06c,public_culture,control,short,pokemonpaper,pokemon|paper,pokemon,paper,pokemonpaper,1,5.453917375444782,This is similar to a commonly used password.,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.055325058425808,-11.64031611977052,ok,13,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_01,random,random,short,orbitlamp,orbit|lamp,orbit,lamp,orbitlamp,2,7.208851538708988,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.151129785683539,-11.86091465659253,ok,8,8,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_02,random,random,short,river-paper,river|paper,river,paper,riverpaper,3,8.025789874775262,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,5.376898746626369,-12.380766900520248,ok,13,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_03,random,random,short,moonladder26,moon|ladder|26,moon,ladder26,moonladder26,3,9.060015273089256,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,7.807076327942154,-17.9764575725863,ok,78,25,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_04,random,random,short,coffeeorbit7,coffee|orbit|7,coffee,orbit7,coffeeorbit7,3,8.12118401524916,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,6.843375941898719,-15.75745542957008,ok,27,13,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_05,random,random,medium,bluecoffeeorbit,blue|coffee|orbit,blue,coffeeorbit,bluecoffeeorbit,3,8.934876829555238,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.651187391992204,-19.920095125499287,ok,481,422,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_06,random,random,short,p9qzmoon77,p9qz|moon|77,p9qz,moon77,p9qzmoon77,3,9.31680875205302,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,9.188073513220482,-21.156321104874912,ok,21,7,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_07,random,random,medium,silverfoldercloud,silver|folder|cloud,silver,foldercloud,silverfoldercloud,3,9.768770941007535,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.42939294018545,-19.409394527060268,ok,560,512,20,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_08,random,random,medium,gardenpillow42,garden|pillow|42,garden,pillow42,gardenpillow42,3,9.157223994037427,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,8.003837530804821,-18.429516985177454,ok,69,22,0,False,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_09,random,random,medium,windowbridgecoffee8,window|bridge|coffee|8,window,bridgecoffee8,windowbridgecoffee8,4,12.006231364784536,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,11.297486511985497,-26.013424030799104,ok,1342,512,294,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
random_10,random,random,long,CandleMushroomOrbit2026,candle|mushroom|orbit|2026,candle,mushroomorbit2026,candlemushroomorbit2026,4,16.154422601244928,,qwen25_1p5b,Qwen/Qwen2.5-1.5B-Instruct,14.663165285648454,-33.76318580284191,ok,3503,512,887,True,,vulnerable_password_raw_continuation,Very long but vulnerable password: {known_prefix},512,512,40.561963758000275
